作者,作者身分,"標題	",年份,來源出版物名稱,卷,期,論文編號,起始頁碼,結束頁碼,頁碼計數,被引用文獻,DOI,連結,摘要,作者關鍵字,索引關鍵字,通訊地址,原始文獻語言,文獻類型,出版階段,開放取用,來源出版物,EID
"Hsiang H.-I., Fan S.-G., Lee W.-H.",6603797904;57323368800;57215526340;,"Fabrication, simulation, and characterization of planar inductors",2021,Materials Today Communications,29,,102929,,,,,10.1016/j.mtcomm.2021.102929,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118503495&doi=10.1016%2fj.mtcomm.2021.102929&partnerID=40&md5=2a3ce191982b65148b4a31e7b9e7666c,"A planar inductor with excellent magnetic characteristics was successfully prepared by screen printing high solid content iron-based alloy magnetic pastes onto copper-clad laminates (CCL). The sample was then cold-isostatic pressed (CIP) to increase the packing density. To solve the problems of low electrical resistivity and low power handling capability of alloy powders for power inductor applications, an epoxy resin vehicle was added to form an insulating layer on top of the iron-based alloy powder surfaces and distribution gaps between the alloy powders. A central column was formed by punching in the center of the planar inductor and filled with magnetic paste to increase the inductance, magnetic flux channeling, and storage energy. A planar inductor 8.5 mm × 7.0 mm× 0.4 mm in size with an inductance value of about 2.7 μH at 1 MHz, a quality factor of 10–13, and inductance decline rate of about 5% at a DC bias of 2.5 A can be successfully prepared using the proposed method. A 3D electromagnetic field finite element analysis tool (ANSYS Maxwell R19.3) was used to simulate the coil geometry and magnetic paste formulation effects on the magnetic flux density distribution, and the planar inductor electromagnetic properties to identify the optimal parameters. The differences between the simulation and the experimental planar inductor DC-bias superposition characteristics were compared. The deviations between the measured and simulated results are only within 6%, suggesting that the simulation has very high accuracy and reliability. ? 2021 Elsevier Ltd",ANSYS Maxwell FEM modeling; Magnetic pastes; Planar inductors; Soft magnetic composites,Automobile manufacture; Cobalt alloys; Electric inductors; Electromagnetic fields; Epoxy resins; Finite element method; Iron alloys; Magnetic devices; Magnetic flux; Powders; Screen printing; Alloy powder; ANSYS maxwell FEM modeling; DC bias; Fabrication simulation; FEM modelling; Iron-based alloy; Magnetic characteristic; Magnetic paste; Planar inductor; Soft magnetic composites; Inductance,"Hsiang, H.-I.; Department of Resources Engineering, Taiwan; 電子郵件: hsingi@mail.ncku.edu.tw",English,Article,Final,,Scopus,2-s2.0-85118503495
"Yang T.-H., Shiue S.-C., Chen K.-Y., Tseng Y.-Y., Wu W.-S.",55335295400;57224303562;57300447000;7202710879;8385818600;,Identifying piRNA targets on mRNAs in C. elegans using a deep multi-head attention network,2021,BMC Bioinformatics,22,1,503,,,,,10.1186/s12859-021-04428-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117378967&doi=10.1186%2fs12859-021-04428-6&partnerID=40&md5=01d29711eed4ab4fdcc34e9df9e66417,"Background: Piwi-interacting RNAs (piRNAs) are the small non-coding RNAs (ncRNAs) that silence genomic transposable elements. And researchers found out that piRNA also regulates various endogenous transcripts. However, there is no systematic understanding of the piRNA binding patterns and how piRNA targets genes. While various prediction methods have been developed for other similar ncRNAs (e.g., miRNAs), piRNA holds distinctive characteristics and requires its own computational model for binding target prediction. Results: Recently, transcriptome-wide piRNA binding events in C. elegans were probed by PRG-1 CLASH experiments. Based on the probed piRNA-messenger RNAs (mRNAs) binding pairs, in this research, we devised the first deep learning architecture based on multi-head attention to computationally identify piRNA targeting mRNA sites. In the devised deep network, the given piRNA and mRNA segment sequences are first one-hot encoded and undergo a combined operation of convolution and squeezing-extraction to unravel motif patterns. And we incorporate a novel multi-head attention sub-network to extract the hidden piRNA binding rules that can simulate the biological piRNA target recognition process. Finally, the true piRNA–mRNA binding pairs are identified by a deep fully connected sub-network. Our model obtains a supreme discriminatory power of AUC = 93.3% on an independent test set and successfully extracts the verified binding pattern of a synthetic piRNA. These results demonstrated that the devised model achieves high prediction performance and suggests testable potential biological piRNA binding rules. Conclusions: In this research, we developed the first deep learning method to identify piRNA targeting sites on C. elegans mRNAs. And the developed deep learning method is demonstrated to be of high accuracy and can provide biological insights into piRNA–mRNA binding patterns. The piRNA binding target identification network can be downloaded from http://cosbi2.ee.ncku.edu.tw/data_download/piRNA_mRNA_binding. ? 2021, The Author(s).",CLASH; Deep learning; Multi-head attention; piRNA,"Deep learning; Forecasting; Binding pattern; CLASH; Deep learning; Elegans; Learning methods; Messenger RNA; Multi-head attention; PiRNA; RNA binding; Subnetworks; Binding sites; argonaute protein; Caenorhabditis elegans protein; messenger RNA; microRNA; PRG-1 protein, C elegans; small interfering RNA; animal; Caenorhabditis elegans; genetics; transposon; Animals; Argonaute Proteins; Caenorhabditis elegans; Caenorhabditis elegans Proteins; DNA Transposable Elements; MicroRNAs; RNA, Messenger; RNA, Small Interfering","Wu, W.-S.; Department of Electrical Engineering, Taiwan; 電子郵件: wessonwu@mail.ncku.edu.tw",English,Article,Final,"All Open Access, Gold, Green",Scopus,2-s2.0-85117378967
"Huang C.-Y., Yuan S.-H., Li T.-C., Tu W.-C.",55957461800;57259418000;57259023500;36624345600;,High-performance solution-processed flexible Cu2O photodetector via UV-irradiation,2021,Optik,247,,167949,,,,1,10.1016/j.ijleo.2021.167949,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114933552&doi=10.1016%2fj.ijleo.2021.167949&partnerID=40&md5=4536923543fcc56cc27c087571ce02b4,"Solution processing of metal oxide semiconductors (MOS) is widely used for electronic and optoelectronic applications. However, the high-temperature annealing process that is required for device-quality films is incompatible with a flexible substrate because plastics can be thermally damaged. This study fabricates a p-type Cu2O flexible photodetector (PD) with a metal-semiconductor-metal structure on a polyethylene terephthalate (PET) substrate by irradiating a preheated precursor film with ultraviolet (UV) light. High-quality Cu2O crystals are formed on PET substrates by the charge transfer transition that is excited by the UV-irradiation at room temperature. An extremely high photo-to-dark current ratio (PDCR) of 1590 is achieved for a solution-processed Cu2O flexible PD. This flexible PD exhibits a relatively fast photoresponse (~0.2 s) and folds reproducibly after repeated bending for 500 cycles. This process does not require conventional high-temperature thermal annealing and is applicable to other solution-processed MOS, particularly those that are used for flexible electronic applications. ? 2021 Elsevier GmbH",Cu2O; Flexible photodetectors; Polyethylene terephthalate (PET); UV-irradiation treatment,Charge coupled devices; Charge transfer; Copper oxides; High temperature applications; Metals; MOS devices; Oxide semiconductors; Photodetectors; Photons; Plastic bottles; Polyethylene terephthalates; Substrates; Electronics applications; Flexible photodetectors; Irradiation treatment; Metal oxide semiconductor; Performance; Polyethylene terephthalate; Solution-processed; Solution-processing; Ultraviolet irradiations; Ultraviolet-irradiation treatment; Irradiation,"Huang, C.-Y.; Department of Applied Materials and Optoelectronic Engineering, Taiwan; 電子郵件: cyhuang0103@ncnu.edu.tw",English,Article,Final,,Scopus,2-s2.0-85114933552
"Hsiao Y.-Y., Fu C.-H., Ho S.-Y., Li C.-I., Chen Y.-Y., Wu W.-L., Wang J.-S., Zhang D.-Y., Hu W.-Q., Yu X., Sun W.-H., Zhou Z., Liu K.-W., Huang L., Lan S.-R., Chen H.-H., Wu W.-S., Liu Z.-J., Tsai W.-C.",8846109800;41761283400;57226686217;57140994900;56032549200;55840216400;7701313582;57209746222;57216638561;57211355804;57202360012;57210211859;55552461300;14026761000;56158381600;8846110400;8385818600;56101469900;16235072000;,OrchidBase 4.0: a database for orchid genomics and molecular biology,2021,BMC Plant Biology,21,1,371,,,,,10.1186/s12870-021-03140-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112383574&doi=10.1186%2fs12870-021-03140-0&partnerID=40&md5=0b0edfd65ffed9a22dc39e0c6b77d92c,"Background: The Orchid family is the largest families of the monocotyledons and an economically important ornamental plant worldwide. Given the pivotal role of this plant to humans, botanical researchers and breeding communities should have access to valuable genomic and transcriptomic information of this plant. Previously, we established OrchidBase, which contains expressed sequence tags (ESTs) from different tissues and developmental stages of Phalaenopsis as well as biotic and abiotic stress-treated Phalaenopsis. The database includes floral transcriptomic sequences from 10 orchid species across all the five subfamilies of Orchidaceae. Description: Recently, the whole-genome sequences of Apostasia shenzhenica, Dendrobium catenatum, and Phalaenopsis equestris were de novo assembled and analyzed. These datasets were used to develop OrchidBase 4.0, including genomic and transcriptomic data for these three orchid species. OrchidBase 4.0 offers information for gene annotation, gene expression with fragments per kilobase of transcript per millions mapped reads (FPKM), KEGG pathways and BLAST search. In addition, assembled genome sequences and location of genes and miRNAs could be visualized by the genome browser. The online resources in OrchidBase 4.0 can be accessed by browsing or using BLAST. Users can also download the assembled scaffold sequences and the predicted gene and protein sequences of these three orchid species. Conclusions: OrchidBase 4.0 is the first database that contain the whole-genome sequences and annotations of multiple orchid species. OrchidBase 4.0 is available at http://orchidbase.itps.ncku.edu.tw/ ? 2021, The Author(s).",Apostasia shenzhenica; Database; Dendrobium catenatum; Orchid; Phalaenopsis equestris; Whole-genome sequences,"genetic database; genetics; Orchidaceae; plant genome; Databases, Genetic; Genome, Plant; Orchidaceae","Tsai, W.-C.; Orchid Research and Development Center, Taiwan; 電子郵件: tsaiwc@mail.ncku.edu.tw
Wu, W.-S.; Department of Electrical Engineering, Taiwan; 電子郵件: wessonwu@mail.ncku.edu.tw
Liu, Z.-J.; Key Lab of National Forestry and Grassland Administration for Orchid Conservation and Utilization at College of Landscape Architecture, China; 電子郵件: zjliu@fafu.edu.cn",English,Article,Final,"All Open Access, Gold, Green",Scopus,2-s2.0-85112383574
"Liu F.-Y., Li S.-C., Huang J.-W.",57188716208;57148773800;34770477200;,Forming a team of cost-effective and well-collaborated experts in social networks based on hierarchical skill model,2021,"Proceedings of the 2021 IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining, ASONAM 2021",,,,134,137,,,10.1145/3487351.3488359,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124381295&doi=10.1145%2f3487351.3488359&partnerID=40&md5=2394a5511dc0f0c4c395fa3891d69c94,"Social network-based team formation problem has been widely studied from different aspects. However, the skills in earlier works were treated equally, and cannot be substituted by other related or similar skills. In addition, assigning experts who possess alternative skills for a required skill is not allowed. To better fit real world scenarios, we propose a novel hierarchical skill model to let skills interchangeable. By considering the communication cost and the personnel cost, we develop an optimization framework under the hierarchical skill model to deal with the trade-off between communication and personnel cost. The experiments show that our proposed framework and the hierarchical skill model is reasonable and has better performance than earlier works. ? 2021 ACM.",expertise query; graph algorithms; social network; team formation,Economic and social effects; Personnel; Social networking (online); Communication cost; Cost effective; Expertise query; Graph algorithms; Network-based; Personnel costs; Real-world scenario; Skills modeling; Social network; Team formation; Cost effectiveness,,English,Conference Paper,Final,,Scopus,2-s2.0-85124381295
"Chang Y.-E., Hsie H.-P.",57226438022;57340521100;,An Interpretable Deep Learning Framework for Assessing Financial Potential of Urban Spaces,2021,GIS: Proceedings of the ACM International Symposium on Advances in Geographic Information Systems,,,,678,679,,,10.1145/3474717.3486810,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119196001&doi=10.1145%2f3474717.3486810&partnerID=40&md5=afd98096f9d996f8a9552f9ecdb484c0,"In this work, we propose a novel deep learning framework to predict the future financial potential of urban spaces. We use the number of financial institutions as our prediction target in an urban area. Our model offers three kinds of interpretability, providing a better way for decision makers to understand the decision processes of the model: a) critical rules that determine the prediction; b) influential surrounding grids; and c) critical regional features. Our module takes advantage of a tree-based model, which can effectively extract cross features. Our proposed model also leverages convolutional neural networks to obtain more complex and inclusive features around the target area. Experimental results on real-world datasets demonstrate the superiority of our proposed model against the existing state-of-art methods. ? 2021 ACM.",Attention Mechanism; Multi-task learning; Urban Prediction,Convolutional neural networks; Decision making; Deep learning; Finance; Urban planning; Attention mechanisms; Decision makers; Decision process; Financial institution; Interpretability; Learning frameworks; Regional feature; Urban areas; Urban prediction; Urban spaces; Forecasting,"Hsie, H.-P.; Department of Electrical Engineering, Taiwan; 電子郵件: hphsieh@mail.ncku.edu.tw",English,Conference Paper,Final,,Scopus,2-s2.0-85119196001
"Lin F., Hsieh H.-P.",57205118809;36482807200;,Conntrans: A Two-Stage Concentric Annealing Approach for Multi-Criteria Distributed Competitive Stationary Resource Searching,2021,GIS: Proceedings of the ACM International Symposium on Advances in Geographic Information Systems,,,,163,174,,1,10.1145/3474717.3483926,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119181260&doi=10.1145%2f3474717.3483926&partnerID=40&md5=db5c9fffc6721881cac7f852c20a63e0,"Transportation between satellite cities or inside the city center has always been a crucial factor in contributing to a better quality of life. This paper focuses on a multi-criteria distributed competitive route planning for parking slot cruising in regions where neither real-time nor historical availability of parking slots is accessible. An inference-than-planning framework is proposed for solving the parking slot searching using a zero-information distributed model with an availability inference for parking slots in areas with no sensor coverage. Meanwhile, a proposed Conntrans algorithm is suggested as a two-stage structure with three relaxing policies: adjacent cruising, on-orbital annealing, and orbital transitioning. The evaluation is conducted based on the simulation in a publicly accessible real-world parking data from SFPark in San Francisco; the area is divided into 3 separated regions with different urban characteristics. Overall results show that the proposed availability inference model can retrieve decent performance. Furthermore, Conntrans is able to outperform baselines and state-of-the-arts in overall score by at most 77% with a success rate at around 97% and maintains the quality of solutions under various circumstances. ? 2021 ACM.",Competitive searching; Constrained route planning; Multi-criteria optimization; Parking slot cruising; Spatio-temporal inference,Constrained optimization; Orbits; Competitive searching; Constrained route planning; Multi-criteria; Multi-criteria optimisation; Multi-Criterion; Multi-criterion optimization; Orbitals; Parking slot cruising; Route planning; Spatio-temporal inference; Multiobjective optimization,,English,Conference Paper,Final,,Scopus,2-s2.0-85119181260
"Wu I.-Y., Lin F., Hsieh H.-P.",57340631300;57205118809;36482807200;,Dual-Attention Multi-Scale Graph Convolutional Networks for Highway Accident Delay Time Prediction,2021,GIS: Proceedings of the ACM International Symposium on Advances in Geographic Information Systems,,,,554,563,,,10.1145/3474717.3484259,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119176996&doi=10.1145%2f3474717.3484259&partnerID=40&md5=30d4e7c3bab9b203457e2b0c7d387894,"Traffic-related forecasting plays a critical role in determining transportation policy, unlike traditional approaches, which can only make decisions based on statistical results or historical experience. Through machine learning, we are able to capture the potential interactions between urban dynamics and find their mutual interactions in a spatial context. However, despite a plethora of traffic-related studies, few works have explored predicting the impact of congestion. Therefore, this paper focuses on predicting how a car accident leads to traffic congestion, especially the length of time it takes for the congestion to occur. Accordingly, we propose a novel model named Dual-Attention Multi-Scale Graph Convolutional Networks (DAMGNet) to address this issue. In this proposed model, heterogeneous data such as accident information, urban dynamics, and various highway network characteristics are considered and combined. Next, the context encoder encodes the accident data, and the spatial encoder captures the hidden features between multi-scale Graph Convolutional Networks (GCNs). With our designed dual attention mechanism, the DAMGNet model is able to effectively learn the correlation between features. The evaluations conducted on a real-world dataset prove that our DAMGNet has a significant improvement in RMSE and MAE over other comparative methods. ? 2021 ACM.",Delay Time Prediction; Dual attention; Multi-scale GCN; Traffic accidents,Convolution; Convolutional neural networks; Graph neural networks; Highway accidents; Learning systems; Motor transportation; Signal encoding; Traffic congestion; Convolutional networks; Delay Time; Delay time prediction; Dual attention; Multi-scale graph convolutional network; Multi-scales; Time predictions; Traffic-related; Transportation policies; Urban dynamics; Forecasting,"Hsieh, H.-P.; Department of Electrical Engineering, Taiwan; 電子郵件: hphsieh@mail.ncku.edu.tw",English,Conference Paper,Final,,Scopus,2-s2.0-85119176996
"Yan J.-J., Fang J.-S., Tsai J.S.-H., Huang C.-H., Guo S.-M.",34881138100;55201403800;7403610406;57221103719;55488882400;,Robust Digital-Redesign Tracking control for Uncertain Systems: PID sliding mode Control and PSO Algorithm,2021,Journal of Network Intelligence,6,4,,668,687,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122983393&partnerID=40&md5=85a258687a96b1d3dbd42a593e5b65a9,"A digital-redesigned robust tracker for sampled-data systems with bounded nonlinear disturbances is newly proposed based on an integration of the proportional-integral-derivative (PID) control, sliding mode control (SMC) and particle swarm optimization (PSO) algorithm. First, a new control method integrating the PID control, SMC and PSO algorithm for continuous-time systems with bounded nonlinear disturbances is newly proposed. Then, the newly developed digital-redesigned robust tracker for the sampled-data systems with disturbances is proposed. Except for the well-known superiorities of the PID controller, the integrated SMC is applied to suppress the unknown matched nonlinear disturbances. Finally, the PSO algorithm is utilized to optimally tune control parameters, such that the proposed approach achieves a satisfactory performance for the robust tracking control. ? 2021, Taiwan Ubiquitous Information CO LTD. All rights reserved.",Digital redesign; PID controller; PSO algorithm; Sliding mode control; Tracker design,Continuous time systems; Controllers; Electric control equipment; Particle swarm optimization (PSO); Proportional control systems; Sampled data control systems; Three term control systems; Two term control systems; Digital redesign; Nonlinear disturbance; Particle swarm optimization algorithm; Proportional integral derivative control; Proportional integral derivatives; Proportional-integral-derivatives controllers; Sampled data systems; Sliding-mode control; Tracker design; Tracking controls; Sliding mode control,"Yan, J.-J.; Department of Electronic Engineering, Taiwan; 電子郵件: jjyan@stu.edu.tw",English,Article,Final,,Scopus,2-s2.0-85122983393
"Yang W.-J., Chou H.-J., Chung P.-C.",57203309263;57398316000;7201442829;,Fast Stereo Matching with Recursive Refinement and Depth Upsizingfor Estimation of High Resolution Depth,2021,Journal of Information Science and Engineering,37,6,,1379,1403,,,10.6688/JISE.202111_37(6).0011,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122320319&doi=10.6688%2fJISE.202111_37%286%29.0011&partnerID=40&md5=b56f634abe853487c97af65e5e5ab124,"In this paper, a fast and precise stereo matching system, which is mainly composed of adaptive stereo matching, recursive refinement and depth upsizing subsystems, is proposed to estimate high resolution depth maps. The adaptive stereo matching subsys-tem, which adaptively uses color gradient, color intensity and texture census costs, can reduce the most of computation and achieve good primary depth maps. The recursive re-finement subsystem consists of median filtering, left-right check, hole filling, and bilat-eral filtering functions. The refinement subsystem is performed recursively to reduce the most errors occurred in occlusion regions such that we can obtain high-precision depth maps. Finally, the depth upsizing subsystem by referring original high-resolution images performs depth value upscaling, texture-selected interpolation, and weighted depth vot-ing processes to finally obtain the high-precision and high-resolution depth maps. To evaluate the proposed algorithms in three subsystems, the performances of the proposed stereo matching system are exhibited in step-by-step approaches. In comparison of the existing methods, the accuracy performance and computation time of the proposed stereo matching system are finally demonstrated. For future 3D ultra-high-resolution videos, the proposed stereo matching system with low computation will be a good solution to extract high-precision and high-resolution depth information. ? 2021 Institute of Information Science. All rights reserved.",Computer vision; Disparity estimation; High-resolution depth map; Recursive refinement; Stereo im-age processing; Stereo vision,Color matching; Computer vision; Stereo image processing; Stereo vision; Textures; Depthmap; Disparity estimations; High-precision; High-resolution depth; High-resolution depth map; Matching system; Performance; Recursive refinement; Stereo im-age processing; Stereo-matching; Median filters,,English,Article,Final,,Scopus,2-s2.0-85122320319
"Chang S.W., Hsieh M.-F., Wu P.-S., Cai W.L.",7405604306;7202490040;36027162800;56416958400;,Convective heat transfer motivated by liquid-to-vapor density difference in centrifugal force field of axially rotating loop thermosyphons,2021,Processes,9,11,1909,,,,1,10.3390/pr9111909,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118341469&doi=10.3390%2fpr9111909&partnerID=40&md5=b3ee4a63bbb5a4ec2f3249625245175d,"The innovative rotating looped thermosyphons (RLTs) with and without a coil insert were proposed with cooling applications in rotating machinery. The spatial gradients of body forces among the vapor–liquid mixture of the distilled water in a strong centrifugal acceleration field motivated the flow circulation in a RLT to facilitate the latent heat transmissions. The effective thermal conductivity (Keff ), the thermal resistance (Rth ), the Nusselt numbers in the condenser (Nucon) and evaporator (Nueva), and the Nusselt number of the airflow induced by the rotating bend of the condenser (Nuext,con) of each RLT were measured at various rotating speeds and heat powers with two filling ratios of 0.5 and 0.8. The increase of filling ratio from 0.5 to 0.8 to maintain a thin liquid film along the rotating inner leg of each RLT substantially improved the heat transfer performances. The Keff, Nucon, Nueva, and Nuext,con were increased with rotating speed, leading to the corresponding reduction of Rth . On the basis of the experimental data, the empirical correlations that were used to calculate Rth, Keff, Nucon, Nueva, and Nuext,con of the RLTs at the two filling ratios with and without coil were proposed to assist the relevant design applications. ? 2021 by the authors. Licensee MDPI, Basel, Switzerland.",Passive heat transfer; Rotating looped thermosyphon; Rotating machinery cooling,,"Chang, S.W.; Department of Systems and Naval Mechatronic Engineering, Taiwan; 電子郵件: swchang@mail.ncku.edu.tw",English,Article,Final,"All Open Access, Gold",Scopus,2-s2.0-85118341469
"Kuo C.R., Kuo T.-C., Lee W.-H.",57221600528;57221594701;57145000700;,A Novel Fabricating a Thick Film Cu-Ni Alloy Resistor by Screen Printing an Al Electrode and Galvanic Replacement Reaction,2021,"IEEE Transactions on Components, Packaging and Manufacturing Technology",11,11,,1997,2002,,,10.1109/TCPMT.2021.3121079,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118255637&doi=10.1109%2fTCPMT.2021.3121079&partnerID=40&md5=266fe49f46a9fd10bdf69c1d6044b3af,"In this study, a thick film copper-nickel alloy (Cu-Ni alloy) was fabricated by using a novel technique which combines thick film process and galvanic chemical replacement. First, a thick film Al electrode was screen printed and sintered at 600 °C on the aluminum oxide (Al2O3) substrate which served as a reactant. Sequentially, the Al electrode on Al2O3 substrate was immersed into a copper sulfate (CuSO4) solution at 40 °C for 15-30 min to carry out the first galvanic replacement reactions of the partial Al electrode into Cu. After which it was immersed into an NiSO4 solution 80 °C for 15 min to carry out the second galvanic replacement reactions of the remaining Al electrode into Ni to form Cu-Ni layers on the Al2O3 substrate. To make a thick film Cu-Ni alloy, the Cu-Ni layers on Al2O3 substrate were annealed at high temperatures for interdiffusion of Cu and Ni. A thick film Al electrode on an Al2O3 substrate is immersed into a CuSO4(aq) solution at 40 °C for 15 min and sequentially immersed in an NiSO4(aq) solution at 80 °C for 15 min. Then, after further annealing at 800 °C for 30 min in a reducing atmosphere, the Cu and Ni composition ratio in the thick film Cu-Ni alloy is approximately 1:1, reflecting Cu-Ni alloy resistor with a very promising temperature coefficient of resistance (TCR) performance (115 ppm/°C). ? 2011-2012 IEEE.",Aluminum (Al); copper-nickel alloys (Cu-Ni alloys) resistor; galvanic replacement reaction; screen printing,Alumina; Aluminum oxide; Annealing; Binary alloys; Copper alloys; Nickel; Nickel alloys; Nickel compounds; Resistors; Screen printing; Substitution reactions; Substrates; Thick films; Al electrode; Composition ratio; Cu -Ni alloys; Cu-ni alloy.; Galvanic replacement reactions; Highest temperature; Inter diffusion; Novel techniques; Reducing atmosphere; Screen-printed; Electrodes,"Lee, W.-H.; Department of Electrical Engineering, Taiwan; 電子郵件: leewen@mail.ncku.edu.tw",English,Article,Final,,Scopus,2-s2.0-85118255637
